country,wine_type,price_dollars,ratings_points
US,Bordeaux-style White Blend,18,85
Italy,Dolcetto,17,85
Australia,Pinot Noir,12,88
US,Pinot Noir,34,88
Spain,Tempranillo,25,88
US,Cabernet Sauvignon,50,88
Italy,Bovale,30,88
Austria,GrÃ¼ner Veltliner,17,88
Spain,Red Blend,20,88
Italy,Teroldego,16,88
US,Syrah,16,88
US,RhÃ´ne-style White Blend,24,87
US,Chardonnay,15,87
Italy,Chardonnay,15,87
France,RosÃ©,30,87
Spain,RosÃ©,11,87
US,Verdelho,15,87
US,Cabernet Sauvignon,65,87
US,Chardonnay,22,89
Germany,Riesling,20,89
Italy,Red Blend,29,89
Germany,Riesling,25,89
Argentina,Red Blend,25,89
US,Pinot Noir,54,89
Germany,Riesling,31,89
Germany,Riesling,19,89
US,Chardonnay,20,89
US,Pinot Noir,39,89
US,Pinot Blanc,21,89
France,Malbec,14,89
Argentina,Malbec,15,89
US,Grenache,28,89
South Africa,Bordeaux-style Red Blend,30,89
US,Chardonnay,20,89
US,Pinot Noir,35,89
South Africa,Shiraz,22,89
Greece,Sauvignon Blanc,40,89
France,RhÃ´ne-style Red Blend,18,89
Greece,White Blend,15,89
Australia,Chardonnay,14,87
US,Cabernet Sauvignon,36,87
US,Syrah,28,87
Hungary,Bordeaux-style Red Blend,28,87
US,Cabernet Sauvignon,11,87
US,Cabernet Sauvignon,25,87
Argentina,TorrontÃ©s,12,87
Italy,Cannonau,18,87
US,Cabernet Sauvignon,52,87
US,Chardonnay,26,87
Spain,Tempranillo,6,86
Germany,Riesling,35,86
Spain,MencÃ­a,15,86
Argentina,Sauvignon Blanc,13,86
Spain,Red Blend,25,86
Germany,Riesling,18,86
Germany,Riesling,20,86
Spain,Tempranillo,9,86
Hungary,Bordeaux-style Red Blend,52,86
US,Cabernet Sauvignon,14,82
US,Cabernet Sauvignon,30,82
Australia,Chardonnay,30,82
Germany,Riesling,20,82
US,Cabernet Sauvignon,28,82
US,Meritage,33,82
US,Chardonnay,13,82
US,Sangiovese,18,82
Germany,Riesling,13,82
Germany,Silvaner,52,81
France,White Blend,10,81
US,Sangiovese,16,81
Austria,Pinot Noir,26,81
US,Cabernet Sauvignon,19,81
US,Petite Sirah,18,80
France,Pinot Gris,269,97
Italy,Red Blend,13,85
Hungary,Sparkling Blend,10,85
Argentina,Bonarda,25,85
US,Sparkling Blend,40,85
US,Red Blend,20,85
Argentina,Malbec,30,85
US,Cabernet Franc,22,85
US,Pinot Noir,16,85
Austria,GrÃ¼ner Veltliner,48,85
US,Sparkling Blend,25,85
Italy,Nebbiolo,45,85
New Zealand,Pinot Noir,28,85
Italy,Dolcetto,29,85
Italy,Sauvignon Blanc,15,85
US,Red Blend,48,85
US,Cabernet Sauvignon,75,87
Spain,Tempranillo,10,87
US,Pinot Gris,18,87
Italy,Sauvignon,20,87
South Africa,Chenin Blanc,12,87
US,Cabernet Sauvignon,28,87
Italy,White Blend,15,87
Italy,Lagrein,16,87
US,Zinfandel,28,87
France,RosÃ©,12,87
Italy,Vermentino,30,87
US,Merlot,25,87
US,Pinot Noir,17,87
US,Syrah,30,87
US,Pinot Noir,32,87
US,Chardonnay,38,87
US,Merlot,20,87
Spain,Verdejo,25,87
Spain,RosÃ©,14,87
Austria,GrÃ¼ner Veltliner,18,87
Spain,Sparkling Blend,19,87
Spain,Monastrell,8,87
US,Chardonnay,75,89
Germany,Riesling,29,89
Austria,GrÃ¼ner Veltliner,27,89
US,Pinot Noir,29,89
Greece,Red Blend,37,89
France,Red Blend,24,89
Austria,St. Laurent,44,89
US,Pinot Noir,35,89
Greece,Red Blend,19,89
US,Pinot Noir,40,89
South Africa,RhÃ´ne-style Red Blend,40,89
Germany,Riesling,10,89
US,Chardonnay,18,89
France,Bordeaux-style Red Blend,20,89
Germany,GewÃ¼rztraminer,22,89
Germany,Riesling,26,89
Argentina,Red Blend,80,89
South Africa,Cabernet Sauvignon-Shiraz,18,89
US,Cabernet Franc,28,89
France,Red Blend,18,89
Germany,GewÃ¼rztraminer,15,89
US,Sparkling Blend,30,89
South Africa,Chardonnay,53,89
Austria,GrÃ¼ner Veltliner,10,86
Spain,Tempranillo-Cabernet Sauvignon,9,86
Australia,Chardonnay,11,86
US,Bordeaux-style Red Blend,50,86
Italy,Negroamaro,11,86
Australia,Riesling,15,86
US,Syrah,35,86
Argentina,Syrah,18,86
Germany,Riesling,15,86
US,Pinot Noir,30,86
Italy,Vermentino,14,86
Argentina,Cabernet Sauvignon,30,86
US,Sangiovese,24,86
US,Pinot Noir,50,86
US,Red Blend,120,97
France,Pinot Gris,102,96
France,Alsace white blend,47,96
France,GewÃ¼rztraminer,86,96
France,Pinot Gris,214,96
France,Chenin Blanc,79,95
France,GewÃ¼rztraminer,87,95
France,Alsace white blend,47,95
US,Cabernet Sauvignon,70,95
France,Pinot Gris,68,94
US,Red Blend,65,94
France,Chenin Blanc,75,94
US,Merlot,86,94
Italy,Sangiovese,45,93
US,Bordeaux-style Red Blend,45,93
US,Bordeaux-style Red Blend,46,93
US,Chardonnay,40,93
Italy,Sangiovese,38,93
US,SÃ©millon,20,93
France,GewÃ¼rztraminer,123,93
Italy,Sangiovese,37,93
US,Chardonnay,30,93
France,Muscat,26,92
US,Cabernet Sauvignon,35,92
Italy,Sangiovese,55,92
US,SÃ©millon,20,92
US,Chardonnay,9,85
US,Red Blend,18,85
Argentina,Malbec,13,85
US,Cabernet Sauvignon,15,85
US,Syrah,30,85
Italy,Barbera,39,85
US,Sparkling Blend,24,85
New Zealand,Sauvignon Blanc,16,85
Italy,Moscato,19,85
US,Red Blend,25,84
US,Cabernet Sauvignon,20,84
US,Chardonnay,32,84
US,Syrah,35,84
Italy,Red Blend,13,84
Austria,Riesling,20,87
Spain,Tempranillo Blend,20,87
US,Red Blend,25,87
US,Bordeaux-style Red Blend,65,87
France,RosÃ©,15,87
France,RosÃ©,23,87
France,RosÃ©,14,87
US,Red Blend,50,87
Spain,Monastrell,15,87
US,Cabernet Sauvignon,50,87
US,Cabernet Sauvignon,13,87
Italy,RosÃ©,16,87
Argentina,Red Blend,23,89
Italy,Nero d'Avola,24,89
US,Pinot Noir,60,89
US,Pinot Noir,49,89
Cyprus,Xinisteri,20,89
Germany,Riesling,23,89
US,RhÃ´ne-style Red Blend,50,89
France,Bordeaux-style White Blend,18,89
Argentina,Cabernet Sauvignon,20,89
Argentina,Malbec,20,89
Italy,White Blend,24,89
Argentina,Malbec,79,89
US,Pinot Noir,25,89
US,Malbec,30,89
US,Syrah,24,89
Austria,Riesling,28,89
Austria,GrÃ¼ner Veltliner,28,89
France,Bordeaux-style White Blend,15,88
US,Pinot Noir,50,88
Greece,Chardonnay,40,88
Argentina,Malbec,40,88
France,RhÃ´ne-style White Blend,30,86
Germany,Riesling,15,86
US,Cabernet Sauvignon,24,86
Spain,Tempranillo Blend,14,86
US,Red Blend,28,86
US,Zinfandel,16,86
US,Red Blend,15,86
US,Cabernet Sauvignon,15,85
US,Cabernet Sauvignon,9,85
Argentina,Malbec,11,85
Spain,Shiraz-Tempranillo,8,85
Argentina,Malbec,15,85
US,Syrah,42,92
France,Chenin Blanc,29,92
Australia,Cabernet Sauvignon-Merlot,75,92
Italy,Sangiovese,28,92
Italy,Sangiovese,75,92
US,Cabernet Sauvignon,42,92
US,Cabernet Sauvignon,35,92
France,Alsace white blend,47,92
Italy,Sangiovese,63,92
Italy,Sangiovese,13,92
South Africa,Chardonnay,24,91
US,Cabernet Sauvignon,23,91
Italy,Sangiovese,38,91
US,Pinot Noir,46,91
France,RhÃ´ne-style Red Blend,25,91
Italy,Sangiovese,80,91
Italy,Sangiovese,30,91
France,Alsace white blend,58,91
France,Pinot Blanc,20,91
France,Pinot Gris,123,91
US,Merlot,30,91
US,Syrah,30,91
US,Bordeaux-style Red Blend,48,91
US,Red Blend,72,91
Italy,Barbera,18,84
US,Zinfandel,35,84
Italy,Dolcetto,23,84
US,Viognier,22,84
Italy,Arneis,17,84
France,Bordeaux-style White Blend,10,84
US,RhÃ´ne-style Red Blend,42,84
US,Syrah,45,84
US,Cabernet Sauvignon,23,84
US,Sparkling Blend,8,84
US,Port,35,84
US,Viognier,16,84
US,Sparkling Blend,30,84
Argentina,Malbec,20,84
US,Syrah,9,84
US,Chardonnay,22,87
Italy,RosÃ©,18,87
France,RosÃ©,18,87
Spain,Garnacha,11,87
Austria,Riesling,19,87
US,Merlot,28,87
Spain,Monastrell,16,87
Italy,Pinot Nero,16,87
Spain,RosÃ©,12,87
US,Bordeaux-style Red Blend,45,87
Australia,Pinot Noir,24,87
US,Pinot Noir,30,87
US,Viognier,25,87
US,Chardonnay,15,87
US,Cabernet Sauvignon,50,87
France,Syrah,25,87
Spain,Red Blend,11,87
Italy,Vermentino,33,87
France,RhÃ´ne-style Red Blend,16,88
US,Pinot Noir,28,88
US,Red Blend,18,88
US,GewÃ¼rztraminer,12,88
South Africa,Red Blend,25,88
Austria,Champagne Blend,23,88
US,Grenache,39,88
Germany,Riesling,23,88
France,Syrah,25,88
France,Mansois,12,88
Germany,Scheurebe,14,88
US,Pinot Gris,17,88
US,Syrah,40,88
Argentina,Malbec,100,88
South Africa,Chardonnay,15,88
Italy,Greco,30,88
US,Pinot Noir,48,88
Argentina,Malbec,19,88
Italy,White Blend,21,88
Italy,Sangiovese,20,88
US,Pinot Noir,50,88
Italy,Red Blend,9,85
US,Merlot,28,85
France,RhÃ´ne-style Red Blend,16,85
Austria,White Blend,18,85
Lithuania,Sparkling Blend,10,85
Argentina,Malbec,49,85
Spain,Tempranillo,9,85
US,Zinfandel,32,85
Italy,Cannonau,80,85
US,Cabernet Sauvignon,27,85
Argentina,Chardonnay,9,85
Argentina,Malbec,20,85
US,Zinfandel,8,85
France,RhÃ´ne-style Red Blend,30,85
Italy,Bovale,45,85
Australia,Riesling,10,85
Argentina,Chardonnay,16,85
US,Cabernet Sauvignon,8,85
US,Cabernet Sauvignon,30,91
France,Chenin Blanc,70,91
Germany,Riesling,74,91
US,Red Blend,38,91
Italy,Sangiovese,30,91
US,Cabernet Sauvignon,23,91
US,Merlot,30,91
France,GewÃ¼rztraminer,70,90
France,Pinot Gris,27,90
Italy,Sangiovese,30,90
US,Cabernet Sauvignon,80,90
France,GewÃ¼rztraminer,47,90
France,GewÃ¼rztraminer,36,90
US,Chardonnay,11,90
US,Chardonnay,19,90
Italy,Sangiovese,25,90
Italy,Sangiovese,22,90
Austria,Riesling,51,90
Israel,Cabernet Sauvignon,15,90
US,Bordeaux-style Red Blend,35,90
US,Chardonnay,30,90
Hungary,Sparkling Blend,12,84
US,Cabernet Sauvignon,25,84
US,Merlot,9,83
US,Chardonnay,30,83
US,Sparkling Blend,10,83
Hungary,Sparkling Blend,10,83
US,Syrah,30,83
Argentina,Champagne Blend,10,83
US,Zinfandel,30,83
Chile,Chardonnay,12,83
Moldova,Champagne Blend,12,83
US,Merlot-Cabernet,8,83
Italy,Barbera,29,83
US,Chardonnay,20,83
Italy,Dolcetto,18,83
Hungary,Sparkling Blend,10,83
Argentina,Malbec,15,83
US,Red Blend,14,83
US,Sparkling Blend,8,83
Italy,Pinot Bianco,15,87
US,Chardonnay,36,87
US,Chardonnay,18,87
US,Merlot,13,87
South Africa,Chenin Blanc,11,87
France,RosÃ©,14,87
US,Chardonnay,38,87
Australia,Pinot Noir,47,87
US,Syrah,54,87
US,Cabernet Sauvignon,75,87
US,Cabernet Sauvignon,24,87
US,Syrah,25,87
US,Bordeaux-style Red Blend,20,87
US,Black Muscat,24,87
US,Chardonnay,42,87
Spain,Cabernet Sauvignon,40,87
US,Zinfandel,30,87
Italy,Vermentino,15,87
Austria,GrÃ¼ner Veltliner,16,87
US,Red Blend,35,87
US,Merlot,40,87
US,Pinot Noir,35,88
US,Cabernet Franc,21,88
South Africa,Chardonnay,20,88
Germany,Riesling,16,88
Italy,Garganega,26,88
France,Syrah,25,88
Germany,Riesling,23,88
Germany,Riesling,20,88
US,Chardonnay,60,88
US,Syrah,34,88
US,Sangiovese,22,88
Germany,Riesling,21,88
US,Grenache,36,88
Austria,GrÃ¼ner Veltliner,25,88
Germany,Riesling,32,88
Italy,Viognier,26,88
Italy,Nero d'Avola,20,88
France,White Blend,13,88
Germany,Riesling,10,88
South Africa,Pinotage,15,88
Italy,Red Blend,13,85
Italy,Negroamaro,22,85
Australia,Chardonnay,10,85
Germany,Riesling,17,85
US,Merlot,15,85
Japan,Koshu,24,85
US,Pinot Noir,48,85
Italy,Red Blend,10,85
Argentina,Cabernet Sauvignon,9,85
Spain,Tinto del Pais,30,85
Australia,Riesling,25,85
US,Grenache-Syrah,22,84
Lithuania,Sparkling Blend,10,84
Italy,Red Blend,13,84
Spain,Tempranillo Blend,13,84
Germany,Riesling,17,84
US,Lemberger,7,84
Spain,Tempranillo,16,84
Argentina,Chardonnay,10,84
US,SÃ©millon,15,90
US,Zinfandel,28,90
Italy,Sangiovese,35,90
US,Pinot Noir,46,90
Italy,Sangiovese,22,90
France,Alsace white blend,47,90
France,Pinot Gris,42,90
France,Pinot Gris,123,90
South Africa,Sauvignon Blanc,14,90
US,Cabernet Sauvignon,46,90
South Africa,Sauvignon Blanc,14,90
US,Cabernet Sauvignon,35,90
Italy,Sangiovese,10,90
France,Pinot Gris,86,90
Italy,Sangiovese,29,90
Italy,Sangiovese,31,90
US,Zinfandel,27,90
US,Chardonnay,40,90
Italy,Sangiovese,26,90
Germany,Riesling,66,90
Italy,Sangiovese,8,89
Australia,Sparkling Blend,11,83
Italy,Barbera,27,83
France,Champagne Blend,100,83
US,Zinfandel,26,83
US,Syrah,23,83
Italy,Dolcetto,16,83
US,RhÃ´ne-style Red Blend,35,83
US,Zinfandel,30,82
US,Red Blend,35,82
US,Petite Sirah,24,82
Moldova,Sparkling Blend,23,82
US,Bordeaux-style Red Blend,30,82
US,Sparkling Blend,10,82
Australia,Champagne Blend,12,82
US,Sauvignon Blanc,16,82
Argentina,Malbec,12,82
US,Sauvignon Blanc,18,82
US,Cabernet Sauvignon,28,82
Argentina,Sparkling Blend,10,82
Italy,Pinot Bianco,16,87
US,GewÃ¼rztraminer,21,87
France,RosÃ©,20,87
US,Cabernet Franc,30,87
US,RhÃ´ne-style Red Blend,40,87
US,Viognier,21,87
France,RosÃ©,14,87
Italy,Red Blend,40,87
US,Syrah,40,87
US,Pinot Noir,60,87
Italy,GrÃ¼ner Veltliner,28,87
Spain,Garnacha,17,87
US,Cabernet Sauvignon,28,87
US,Petite Sirah,23,87
US,RhÃ´ne-style Red Blend,20,87
US,Chardonnay,25,87
US,Red Blend,42,87
Italy,Cannonau,15,87
Greece,White Blend,19,88
France,Gros Manseng,12,88
US,Arneis,18,88
Germany,Riesling,10,88
US,RhÃ´ne-style Red Blend,28,88
US,Sangiovese,36,88
Germany,Riesling,62,88
US,Pinot Noir,45,88
Italy,Red Blend,30,88
Argentina,Red Blend,60,88
US,Montepulciano,24,88
US,Zinfandel,28,88
France,Red Blend,15,88
France,Chardonnay,15,88
US,Pinot Noir,30,88
France,Bordeaux-style Red Blend,15,88
US,Zinfandel,50,84
France,Chardonnay,20,84
US,Syrah,30,84
France,RhÃ´ne-style Red Blend,11,84
US,Petit Verdot,25,84
Argentina,TorrontÃ©s,6,84
Germany,Riesling,20,84
Lithuania,Sparkling Blend,10,84
US,Pinot Noir,35,84
Italy,Vermentino,17,84
US,Syrah,36,84
Argentina,Sauvignon Blanc,11,84
Spain,Tempranillo,15,84
Spain,Tempranillo Blend,10,84
US,Zinfandel,23,84
US,Merlot,40,84
US,RhÃ´ne-style Red Blend,40,84
Argentina,Chardonnay,18,84
US,Bordeaux-style Red Blend,24,84
US,Zinfandel,18,84
US,Cabernet Franc,30,84
US,Sangiovese,16,84
Italy,Vermentino,17,84
Lithuania,Sparkling Blend,10,84
Spain,MencÃ­a,26,84
Italy,Cannonau,18,87
US,Merlot,35,87
Spain,Verdejo,25,87
Spain,White Blend,15,87
US,Sauvignon Blanc,35,87
Austria,GrÃ¼ner Veltliner,16,87
US,Chardonnay,18,87
US,Syrah,28,87
France,Grenache-Syrah,15,87
Spain,Tempranillo,10,87
South Africa,Chenin Blanc,13,87
US,Malbec,28,87
Austria,Austrian Red Blend,17,87
Australia,Pinot Noir,35,87
Austria,Moscato,18,87
Austria,Traminer,28,87
US,Muscat Canelli,14,87
France,RosÃ©,20,87
Spain,Monastrell,9,87
Italy,Kerner,28,87
Greece,Agiorgitiko,12,88
Italy,Cabernet Sauvignon,21,88
Italy,Garganega,21,88
Argentina,Malbec,20,88
Italy,Grillo,15,88
US,Viognier,30,88
US,Pinot Noir,40,88
US,Syrah,54,88
US,Merlot,29,88
Germany,GewÃ¼rztraminer,17,88
Italy,Pallagrello,39,88
US,Semillon-Sauvignon Blanc,20,88
US,Chardonnay,22,88
France,White Blend,17,88
Germany,RosÃ©,14,88
South Africa,Chardonnay-Viognier,16,88
Italy,Nero d'Avola,26,88
US,Chardonnay,36,84
Germany,Riesling,19,84
Spain,Tempranillo,10,84
Australia,Chardonnay,8,84
Germany,Riesling,12,84
US,Syrah,40,84
Germany,Riesling,17,84
Chile,Merlot,8,84
Germany,Riesling,11,84
US,Cabernet Sauvignon,50,84
Argentina,Syrah,13,84
Germany,Riesling,15,84
US,Zinfandel,15,84
US,Pinot Noir,60,84
US,Malbec,85,83
Argentina,Chardonnay,16,83
Australia,Champagne Blend,12,83
Argentina,Syrah,15,83
Argentina,Cabernet Sauvignon,15,83
Argentina,Malbec,15,83
Argentina,Cabernet Sauvignon,18,83
Australia,Chardonnay,10,83
Spain,Red Blend,6,83
US,Cabernet Franc,30,87
Spain,Tempranillo,18,87
US,Chardonnay,28,87
Austria,Sauvignon Blanc,23,87
Australia,Pinot Noir,20,87
US,Bordeaux-style Red Blend,30,87
US,Cabernet Franc,30,87
Spain,Merlot,18,86
US,Pinot Noir,24,86
Austria,RosÃ©,17,86
Australia,Pinot Noir,20,86
France,RosÃ©,15,86
US,Chardonnay-Semillon,16,86
Canada,Chardonnay,20,86
US,Pinot Noir,66,86
Greece,Red Blend,60,88
US,Cabernet Sauvignon,20,88
US,Pinot Noir,47,88
Argentina,Malbec,15,88
Argentina,Malbec,12,88
Italy,White Blend,13,88
France,Malbec,19,88
Greece,Mavroudi,20,88
Italy,Pallagrello,50,88
US,Red Blend,25,88
Italy,White Blend,16,88
US,Muscat Blanc,19,88
US,Pinot Noir,40,88
US,Chardonnay,20,88
US,Pinot Noir,38,88
Italy,Pallagrello,19,87
US,Pinot Noir,45,83
Argentina,Malbec,8,83
Spain,Viura,8,83
Bulgaria,Cabernet Sauvignon,19,83
US,Syrah,17,83
Hungary,Bordeaux-style Red Blend,52,83
Spain,Red Blend,87,83
US,Red Blend,9,83
Germany,Riesling,13,83
Argentina,Cabernet Sauvignon,16,83
Argentina,Malbec,6,83
Spain,Sparkling Blend,13,83
Spain,Garnacha,9,83
Bulgaria,Cabernet Sauvignon,19,83
Italy,Vermentino,34,83
US,Pinot Noir,30,83
US,Red Blend,16,83
US,Zinfandel,19,82
Bulgaria,Merlot,15,82
Spain,RosÃ©,10,86
South Africa,Chenin Blanc,11,86
US,Syrah,25,86
US,Pinot Noir,29,86
Spain,Red Blend,20,86
US,Sangiovese,20,86
France,RhÃ´ne-style Red Blend,17,86
Italy,Vermentino,16,86
Spain,White Blend,15,86
South Africa,White Blend,11,86
US,Pinot Noir,60,86
US,Chardonnay,15,86
Italy,Schiava,10,86
Spain,Monastrell-Syrah,10,86
Austria,Welschriesling,25,86
Italy,Cannonau,33,86
US,Zinfandel,18,86
Italy,Grillo,21,87
Italy,Syrah,9,87
Italy,Pinot Nero,9,87
US,Chenin Blanc,16,87
Argentina,Malbec,20,87
US,Red Blend,20,87
France,White Blend,11,87
Italy,Garganega,19,87
US,Pinot Noir,60,87
Argentina,Malbec,16,87
Italy,Merlot,14,87
Italy,Trebbiano,16,87
Italy,Nero d'Avola,15,87
South Africa,Pinotage,25,87
South Africa,Chardonnay,20,87
Argentina,Bonarda,15,87
Germany,Riesling,12,87
US,Pinot Noir,40,87
South Africa,RhÃ´ne-style Red Blend,18,87
Spain,Red Blend,40,82
US,RhÃ´ne-style Red Blend,18,82
Argentina,Syrah,22,82
Spain,Garnacha,7,82
US,Grenache,30,82
Germany,Riesling,12,82
US,Cabernet Sauvignon,25,82
Argentina,Cabernet Sauvignon,6,82
Spain,Garnacha,22,82
Argentina,Chardonnay,18,82
Argentina,Chardonnay,11,82
Spain,Tempranillo,8,82
South Korea,Meoru,16,82
Spain,Red Blend,10,82
Spain,Tempranillo,13,81
South Korea,Meoru,11,81
Argentina,Bonarda,15,81
Germany,Riesling,9,81
Argentina,Syrah,15,81
Spain,Merlot-Cabernet Sauvignon,11,81
Australia,Champagne Blend,12,81
Spain,Sauvignon Blanc,27,81
Argentina,Chardonnay,6,81
France,RosÃ©,18,86
France,RhÃ´ne-style Red Blend,17,86
US,Chardonnay,29,86
Austria,GrÃ¼ner Veltliner,12,86
US,Syrah,25,86
US,Merlot,24,86
US,Chardonnay,18,86
South Africa,Chenin Blanc,11,86
Spain,Monastrell,13,86
South Africa,Chenin Blanc,12,86
Spain,White Blend,15,86
Spain,Tempranillo,8,86
US,Sauvignon Blanc,18,87
Italy,Garganega,14,87
Italy,Garganega,11,87
Argentina,Malbec,45,87
France,Merlot-Cabernet Sauvignon,13,87
US,Chardonnay,55,87
US,Zinfandel,36,87
US,Chardonnay,11,87
US,Pinot Noir,25,87
Germany,White Blend,28,87
Italy,Red Blend,12,87
Italy,Insolia,13,87
Italy,Garganega,17,87
US,Pinot Noir,47,87
Italy,Cabernet Sauvignon,9,87
Italy,Merlot,9,87
Greece,Sauvignon Blanc,22,87
Austria,GrÃ¼ner Veltliner,15,86
Austria,GrÃ¼ner Veltliner,10,86
France,RhÃ´ne-style Red Blend,12,86
US,Cabernet Sauvignon,20,86
Austria,GrÃ¼ner Veltliner,14,86
US,Chardonnay,42,86
US,Cabernet Sauvignon,50,86
Italy,RosÃ©,19,86
France,RhÃ´ne-style Red Blend,15,86
France,RhÃ´ne-style Red Blend,29,86
Austria,GrÃ¼ner Veltliner,25,86
Spain,RosÃ©,12,86
Italy,White Blend,14,87
US,Pinot Noir,30,87
Italy,Garganega,15,87
Italy,Red Blend,13,87
Italy,Grillo,20,87
Germany,Riesling,22,87
US,GewÃ¼rztraminer,19,87
US,Bordeaux-style Red Blend,135,87
Italy,Trebbiano di Lugana,14,87
Italy,Red Blend,14,87
Italy,Red Blend,13,87
Argentina,Red Blend,40,87
Italy,Syrah,16,87
Germany,Riesling,42,87
US,Pinot Noir,40,87
Italy,Garganega,20,87
Spain,Sparkling Blend,15,86
South Africa,Chenin Blanc,10,86
US,Zinfandel,22,86
France,RhÃ´ne-style Red Blend,18,86
Australia,Cabernet Sauvignon,65,86
US,Pinot Blanc,24,86
US,Chardonnay,15,86
Spain,Red Blend,18,86
France,RosÃ©,11,86
US,Red Blend,37,86
US,Chardonnay,22,86
Spain,Red Blend,27,86
Austria,GrÃ¼ner Veltliner,11,86
US,Red Blend,20,86
US,Cabernet Sauvignon,25,85
US,Merlot,22,85
Spain,Garnacha,12,85
France,RosÃ©,13,85
Spain,Tempranillo,27,85
US,Red Blend,24,87
US,Pinot Noir,25,87
US,Cabernet Sauvignon,70,87
Italy,Garganega,39,87
Italy,Perricone,20,87
Italy,Red Blend,15,87
Greece,Bordeaux-style Red Blend,28,87
Italy,Passerina,14,87
US,Sparkling Blend,22,87
Italy,White Blend,15,87
US,Pinot Noir,50,87
South Africa,Red Blend,11,87
US,Pinot Noir,40,87
US,Pinot Noir,45,87
US,Zinfandel,36,87
US,Red Blend,18,85
Spain,Sparkling Blend,15,85
US,Merlot,10,85
US,Chardonnay,22,85
US,Chardonnay,20,85
France,RosÃ©,20,85
Spain,Bobal,13,85
US,RhÃ´ne-style Red Blend,22,85
Spain,Red Blend,22,85
Spain,White Blend,19,85
France,RhÃ´ne-style Red Blend,14,85
US,Bordeaux-style Red Blend,15,85
South Africa,Chenin Blanc,14,85
Austria,Zweigelt,18,85
US,Grenache,26,85
US,Sauvignon Blanc,18,85
US,Bordeaux-style Red Blend,30,85
Spain,Red Blend,12,85
US,Grenache,28,85
Argentina,Malbec,25,87
US,Pinot Noir,19,87
US,Cabernet Sauvignon,20,87
Germany,Riesling,62,87
Argentina,Malbec,11,87
Italy,Red Blend,15,87
Italy,Garganega,20,87
South Africa,Sauvignon Blanc,25,87
US,Pinot Noir,11,87
US,Zinfandel,40,87
Austria,GrÃ¼ner Veltliner,15,87
US,RhÃ´ne-style White Blend,30,87
France,Malbec,12,87
Italy,Trebbiano,24,87
Italy,White Blend,13,87
US,Pinot Noir,48,87
South Africa,Shiraz-Cabernet Sauvignon,20,87
Argentina,Chardonnay,20,87
US,White Blend,12,87
US,Chardonnay,35,87
Germany,RosÃ©,12,87
US,Syrah,48,87
US,Pinot Noir,20,87
US,Chardonnay,25,87
US,Riesling,15,87
Italy,Nero d'Avola,34,87
US,Pinot Noir,25,87
France,Red Blend,12,87
France,RhÃ´ne-style Red Blend,20,87
US,Syrah,52,87
Italy,White Blend,18,87
South Africa,Chenin Blanc,10,85
US,Chardonnay,15,85
Spain,RosÃ©,12,85
US,Chardonnay,16,85
US,Chardonnay,21,85
France,RosÃ©,13,85
Austria,RosÃ©,13,85
Italy,White Blend,12,85
US,Pinot Noir,21,85
Spain,Monastrell,13,85
Italy,Cabernet Sauvignon,10,85
France,RosÃ©,17,85
US,Pinot Noir,55,85
US,Chardonnay,27,85
Spain,Garnacha-Monastrell,10,85
Spain,Grenache Blend,12,85
US,Chardonnay,16,85
US,Chardonnay,28,85
US,RosÃ©,16,85
US,Pinot Noir,50,87
US,Pinot Noir,50,87
France,RhÃ´ne-style Red Blend,15,87
Greece,Xinomavro,22,87
France,Malbec,20,87
Italy,Garganega,18,87
US,Pinot Noir,15,87
US,Sauvignon Blanc,22,87
Argentina,Malbec,14,87
Italy,Garganega,25,87
Italy,Garganega,23,87
US,Chardonnay,39,87
US,Zinfandel,19,87
Argentina,Red Blend,45,87
US,Chardonnay,14,85
France,RosÃ©,17,85
Austria,Austrian Red Blend,17,85
Austria,Austrian white blend,15,85
Spain,Garnacha,10,85
US,Pinot Noir,38,85
Spain,RosÃ©,10,85
US,Red Blend,50,85
Spain,Garnacha,11,85
US,Pinot Noir,21,85
Spain,Petite Verdot,40,85
US,Cabernet Sauvignon,34,84
US,Zinfandel,32,84
France,RosÃ©,15,84
US,Grenache,20,84
US,Pinot Gris,22,84
Spain,Red Blend,18,84
US,Chardonnay,13,84
US,RosÃ©,16,84
Italy,Raboso,13,84
US,Syrah,46,84
France,RhÃ´ne-style Red Blend,13,84
US,Petit Verdot,39,84
US,Chardonnay,20,84
US,Pinot Gris,18,84
US,Chardonnay,13,84
Spain,Monastrell,8,84
France,RosÃ©,17,84
France,RosÃ©,14,84
Italy,Pinot Grigio,10,84
US,Red Blend,12,84
US,Pinot Noir,44,84
US,Cabernet Sauvignon,30,84
US,RosÃ©,18,84
Germany,Riesling,20,86
US,Pinot Noir,16,86
South Africa,Chenin Blanc,11,86
Italy,White Blend,15,86
Greece,Red Blend,50,86
Italy,Nero d'Avola,8,86
Italy,Garganega,13,86
South Africa,Red Blend,18,86
Italy,White Blend,13,86
Argentina,Malbec,16,86
South Africa,Sauvignon Blanc,15,86
France,RhÃ´ne-style Red Blend,14,86
Italy,White Blend,15,86
Italy,Garganega,15,86
US,Red Blend,30,84
Spain,Tempranillo,17,84
Spain,Tempranillo Blend,45,84
US,Chardonnay,15,84
US,Syrah,13,84
US,Chardonnay,25,84
Spain,Garnacha,12,83
US,Red Blend,11,83
Spain,Tempranillo,13,83
Spain,Tempranillo,23,83
US,Zinfandel,24,83
